"resp.id";"ques";"alt";"Price";"Brands";"Type";"Alcohol";"Age";"Sweetness";"label";"choice"
238;4283;1;"Cheap";"Mezzacorona";"white";"12 Perc";"5 years";"semi-dry";"IGT";1
238;4283;2;"Cheap";"La-Vis";"sparkling";"7 Perc";"1 year";"semi-dry";"DOC";0
238;4283;3;"Luxury";"Cavit";"rose";"7 Perc";"1 year";"semi-dry";"DOCG";0
238;4283;4;"Luxury";"Cavit";"sparkling";"7 Perc";"5 years";"sweet";"IGT";0
238;4284;1;"Popular";"Mezzacorona";"rose";"7 Perc";"5 years";"semi-dry";"DOCG";0
238;4284;2;"Premium";"Cavit";"red";"18 Perc";"5 years";"semi-dry";"DOCG";1
238;4284;3;"Premium";"Toblino";"rose";"5.5 Perc";"3 years";"semi-sweet";"IGT";0
238;4284;4;"Popular";"Toblino";"red";"18 Perc";"5+ years";"semi-sweet";"IGT";0
239;4285;1;"Cheap";"Toblino";"rose";"7 Perc";"5+ years";"sweet";"DOC";0
239;4285;2;"Cheap";"Toblino";"red";"7 Perc";"2 years";"sweet";"DOCG";1
239;4285;3;"Cheap";"Cavit";"white";"7 Perc";"5+ years";"dry";"DOCG";0
239;4285;4;"Premium";"La-Vis";"sparkling";"18 Perc";"1 year";"dry";"DOC";0
239;4286;1;"Cheap";"La-Vis";"white";"18 Perc";"4 years";"dry";"No designation";1
239;4286;2;"Cheap";"Toblino";"red";"18 Perc";"3 years";"semi-sweet";"IGT";0
239;4286;3;"Premium";"Cavit";"sparkling";"12 Perc";"2 years";"semi-dry";"DOC";0
239;4286;4;"Cheap";"Mezzacorona";"white";"18 Perc";"1 year";"dry";"No designation";0
239;4287;1;"Cheap";"Mezzacorona";"rose";"12 Perc";"3 years";"semi-dry";"No designation";0
239;4287;2;"Premium";"La-Vis";"rose";"7 Perc";"4 years";"semi-sweet";"DOC";0
239;4287;3;"Premium";"Mezzacorona";"rose";"5.5 Perc";"4 years";"semi-sweet";"DOCG";1
239;4287;4;"Popular";"Toblino";"rose";"5.5 Perc";"4 years";"semi-dry";"IGT";0
239;4288;1;"Premium";"Cavit";"rose";"12 Perc";"2 years";"semi-sweet";"DOCG";0
239;4288;2;"Cheap";"La-Vis";"white";"5.5 Perc";"5 years";"semi-dry";"DOCG";0
239;4288;3;"Popular";"Cavit";"rose";"7 Perc";"5+ years";"semi-sweet";"DOCG";1
239;4288;4;"Cheap";"La-Vis";"rose";"7 Perc";"4 years";"sweet";"No designation";0
239;4289;1;"Premium";"Mezzacorona";"red";"7 Perc";"5+ years";"semi-sweet";"DOC";1
239;4289;2;"Luxury";"La-Vis";"white";"5.5 Perc";"5 years";"semi-dry";"DOCG";0
239;4289;3;"Popular";"Toblino";"rose";"7 Perc";"4 years";"dry";"No designation";0
239;4289;4;"Premium";"Mezzacorona";"red";"18 Perc";"2 years";"dry";"No designation";0
239;4290;1;"Popular";"Toblino";"white";"7 Perc";"4 years";"semi-dry";"No designation";1
239;4290;2;"Premium";"La-Vis";"sparkling";"5.5 Perc";"1 year";"semi-dry";"DOCG";0
239;4290;3;"Premium";"Toblino";"rose";"12 Perc";"1 year";"semi-sweet";"DOC";0
239;4290;4;"Premium";"Toblino";"white";"7 Perc";"2 years";"semi-dry";"DOC";0
239;4291;1;"Premium";"Cavit";"white";"7 Perc";"1 year";"sweet";"DOCG";0
239;4291;2;"Luxury";"Mezzacorona";"rose";"7 Perc";"3 years";"sweet";"No designation";1
239;4291;3;"Premium";"Cavit";"rose";"12 Perc";"4 years";"semi-dry";"DOC";0
239;4291;4;"Cheap";"La-Vis";"red";"7 Perc";"1 year";"dry";"IGT";0
239;4292;1;"Premium";"Mezzacorona";"rose";"12 Perc";"2 years";"semi-dry";"DOC";1
239;4292;2;"Premium";"La-Vis";"rose";"5.5 Perc";"3 years";"semi-sweet";"IGT";0
239;4292;3;"Premium";"Cavit";"sparkling";"5.5 Perc";"1 year";"semi-dry";"DOCG";0
239;4292;4;"Popular";"Cavit";"rose";"12 Perc";"1 year";"semi-dry";"No designation";0
239;4293;1;"Cheap";"Mezzacorona";"white";"18 Perc";"5 years";"semi-sweet";"No designation";0
239;4293;2;"Cheap";"Toblino";"rose";"7 Perc";"1 year";"semi-dry";"IGT";0
239;4293;3;"Premium";"Toblino";"sparkling";"5.5 Perc";"3 years";"semi-dry";"IGT";0
239;4293;4;"Popular";"Toblino";"sparkling";"12 Perc";"3 years";"semi-dry";"DOCG";1
239;4294;1;"Luxury";"La-Vis";"sparkling";"18 Perc";"2 years";"semi-sweet";"DOCG";0
239;4294;2;"Premium";"Mezzacorona";"rose";"7 Perc";"5+ years";"semi-sweet";"DOCG";1
239;4294;3;"Premium";"La-Vis";"red";"18 Perc";"3 years";"semi-dry";"IGT";0
239;4294;4;"Popular";"Toblino";"white";"5.5 Perc";"3 years";"semi-dry";"DOCG";0
239;4295;1;"Cheap";"Mezzacorona";"red";"5.5 Perc";"5 years";"semi-sweet";"No designation";1
239;4295;2;"Popular";"Mezzacorona";"white";"7 Perc";"1 year";"dry";"No designation";0
239;4295;3;"Popular";"Cavit";"red";"7 Perc";"2 years";"semi-dry";"DOC";0
239;4295;4;"Popular";"Cavit";"sparkling";"7 Perc";"2 years";"dry";"DOCG";0
239;4296;1;"Luxury";"Cavit";"rose";"18 Perc";"5 years";"sweet";"IGT";1
239;4296;2;"Premium";"La-Vis";"red";"7 Perc";"1 year";"semi-dry";"No designation";0
239;4296;3;"Premium";"Toblino";"red";"7 Perc";"4 years";"sweet";"DOCG";0
239;4296;4;"Cheap";"Toblino";"sparkling";"12 Perc";"5+ years";"dry";"No designation";0
239;4297;1;"Luxury";"Mezzacorona";"sparkling";"7 Perc";"5 years";"sweet";"No designation";0
239;4297;2;"Popular";"Mezzacorona";"rose";"12 Perc";"5 years";"semi-sweet";"IGT";1
239;4297;3;"Premium";"Toblino";"red";"12 Perc";"5+ years";"sweet";"DOC";0
239;4297;4;"Popular";"La-Vis";"rose";"5.5 Perc";"1 year";"semi-dry";"DOCG";0
239;4298;1;"Popular";"La-Vis";"red";"7 Perc";"5+ years";"semi-sweet";"DOC";0
239;4298;2;"Cheap";"Mezzacorona";"sparkling";"12 Perc";"4 years";"dry";"DOC";0
239;4298;3;"Popular";"Toblino";"white";"5.5 Perc";"5 years";"sweet";"IGT";1
239;4298;4;"Premium";"Mezzacorona";"white";"5.5 Perc";"5 years";"semi-sweet";"IGT";0
239;4299;1;"Premium";"La-Vis";"rose";"5.5 Perc";"1 year";"dry";"DOC";1
239;4299;2;"Cheap";"Mezzacorona";"sparkling";"7 Perc";"2 years";"sweet";"DOCG";0
239;4299;3;"Popular";"Cavit";"sparkling";"7 Perc";"5 years";"semi-sweet";"IGT";0
239;4299;4;"Cheap";"Toblino";"sparkling";"5.5 Perc";"3 years";"dry";"IGT";0
239;4300;1;"Premium";"Mezzacorona";"red";"18 Perc";"5+ years";"semi-sweet";"DOCG";1
239;4300;2;"Premium";"Toblino";"red";"5.5 Perc";"2 years";"sweet";"DOCG";0
239;4300;3;"Cheap";"Mezzacorona";"sparkling";"12 Perc";"4 years";"sweet";"IGT";0
239;4300;4;"Luxury";"Toblino";"white";"5.5 Perc";"1 year";"dry";"No designation";0
239;4301;1;"Popular";"La-Vis";"sparkling";"5.5 Perc";"1 year";"dry";"DOC";0
239;4301;2;"Popular";"Mezzacorona";"white";"7 Perc";"5+ years";"semi-sweet";"No designation";0
239;4301;3;"Luxury";"La-Vis";"rose";"18 Perc";"5+ years";"dry";"No designation";0
239;4301;4;"Popular";"Mezzacorona";"white";"7 Perc";"4 years";"sweet";"DOC";1
239;4302;1;"Premium";"Mezzacorona";"white";"7 Perc";"5 years";"sweet";"No designation";1
239;4302;2;"Luxury";"La-Vis";"red";"7 Perc";"2 years";"semi-sweet";"No designation";0
239;4302;3;"Luxury";"Mezzacorona";"rose";"7 Perc";"1 year";"semi-dry";"DOC";0
239;4302;4;"Premium";"La-Vis";"white";"18 Perc";"5 years";"semi-sweet";"No designation";0
240;4303;1;"Popular";"Mezzacorona";"red";"12 Perc";"5+ years";"semi-dry";"No designation";1
240;4303;2;"Luxury";"Toblino";"white";"18 Perc";"3 years";"sweet";"DOC";0
240;4303;3;"Luxury";"Mezzacorona";"white";"18 Perc";"2 years";"dry";"No designation";0
240;4303;4;"Premium";"Mezzacorona";"white";"5.5 Perc";"2 years";"semi-dry";"No designation";0
240;4304;1;"Premium";"Cavit";"rose";"18 Perc";"1 year";"semi-dry";"DOCG";1
240;4304;2;"Cheap";"Cavit";"rose";"12 Perc";"3 years";"sweet";"IGT";0
240;4304;3;"Popular";"Mezzacorona";"sparkling";"18 Perc";"1 year";"dry";"IGT";0
240;4304;4;"Premium";"La-Vis";"rose";"5.5 Perc";"3 years";"sweet";"No designation";0
240;4305;1;"Popular";"Cavit";"white";"18 Perc";"3 years";"semi-dry";"DOCG";0
240;4305;2;"Luxury";"Toblino";"sparkling";"18 Perc";"5 years";"sweet";"No designation";0
240;4305;3;"Luxury";"Mezzacorona";"white";"12 Perc";"4 years";"dry";"DOC";0
240;4305;4;"Luxury";"Toblino";"rose";"12 Perc";"3 years";"semi-dry";"DOC";1
240;4306;1;"Cheap";"Mezzacorona";"white";"18 Perc";"5+ years";"semi-dry";"DOC";1
240;4306;2;"Cheap";"La-Vis";"red";"18 Perc";"5 years";"dry";"DOC";0
240;4306;3;"Popular";"Toblino";"red";"7 Perc";"5 years";"semi-sweet";"DOCG";0
240;4306;4;"Premium";"Cavit";"white";"7 Perc";"4 years";"semi-dry";"No designation";0
240;4307;1;"Premium";"Mezzacorona";"white";"7 Perc";"3 years";"semi-sweet";"DOCG";0
240;4307;2;"Premium";"Mezzacorona";"rose";"5.5 Perc";"5+ years";"dry";"No designation";1
240;4307;3;"Premium";"Toblino";"sparkling";"18 Perc";"1 year";"sweet";"IGT";0
240;4307;4;"Cheap";"La-Vis";"rose";"5.5 Perc";"1 year";"dry";"No designation";0
240;4308;1;"Premium";"Toblino";"red";"12 Perc";"1 year";"semi-dry";"IGT";0
240;4308;2;"Premium";"Toblino";"sparkling";"18 Perc";"3 years";"semi-dry";"DOCG";1
240;4308;3;"Luxury";"La-Vis";"red";"12 Perc";"1 year";"semi-dry";"DOCG";0
240;4308;4;"Cheap";"Toblino";"sparkling";"18 Perc";"4 years";"semi-dry";"IGT";0
240;4309;1;"Cheap";"Mezzacorona";"rose";"7 Perc";"2 years";"semi-sweet";"IGT";1
240;4309;2;"Luxury";"La-Vis";"red";"18 Perc";"2 years";"dry";"DOCG";0
240;4309;3;"Luxury";"Cavit";"sparkling";"18 Perc";"5 years";"semi-dry";"IGT";0
240;4309;4;"Premium";"Cavit";"red";"12 Perc";"2 years";"dry";"IGT";0
240;4310;1;"Popular";"Cavit";"sparkling";"5.5 Perc";"3 years";"sweet";"DOCG";1
240;4310;2;"Cheap";"Toblino";"rose";"5.5 Perc";"2 years";"dry";"DOCG";0
240;4310;3;"Cheap";"Mezzacorona";"sparkling";"5.5 Perc";"5 years";"semi-dry";"IGT";0
240;4310;4;"Premium";"Toblino";"red";"5.5 Perc";"4 years";"semi-sweet";"DOC";0
240;4311;1;"Luxury";"Mezzacorona";"rose";"12 Perc";"5+ years";"sweet";"IGT";0
240;4311;2;"Luxury";"Mezzacorona";"sparkling";"7 Perc";"5+ years";"semi-sweet";"DOC";0
240;4311;3;"Cheap";"Cavit";"rose";"18 Perc";"3 years";"sweet";"IGT";1
240;4311;4;"Popular";"Cavit";"red";"12 Perc";"1 year";"semi-dry";"DOCG";0
240;4312;1;"Premium";"Toblino";"red";"12 Perc";"3 years";"dry";"DOCG";1
240;4312;2;"Cheap";"Cavit";"red";"7 Perc";"2 years";"semi-sweet";"DOCG";0
240;4312;3;"Premium";"Toblino";"white";"12 Perc";"5+ years";"semi-sweet";"No designation";0
240;4312;4;"Popular";"Toblino";"sparkling";"12 Perc";"5+ years";"sweet";"DOCG";0
240;4313;1;"Premium";"Cavit";"red";"18 Perc";"5 years";"sweet";"DOCG";0
240;4313;2;"Cheap";"Toblino";"white";"7 Perc";"1 year";"semi-sweet";"No designation";0
240;4313;3;"Cheap";"Mezzacorona";"white";"12 Perc";"1 year";"semi-dry";"IGT";1
240;4313;4;"Popular";"Toblino";"rose";"7 Perc";"5+ years";"dry";"No designation";0
240;4314;1;"Cheap";"Toblino";"sparkling";"12 Perc";"3 years";"semi-dry";"IGT";0
240;4314;2;"Luxury";"Cavit";"rose";"18 Perc";"3 years";"semi-dry";"No designation";1
240;4314;3;"Luxury";"La-Vis";"sparkling";"7 Perc";"5+ years";"dry";"DOCG";0
240;4314;4;"Premium";"Toblino";"sparkling";"7 Perc";"3 years";"semi-dry";"DOCG";0
240;4315;1;"Popular";"Toblino";"sparkling";"18 Perc";"2 years";"sweet";"IGT";0
240;4315;2;"Popular";"Cavit";"rose";"12 Perc";"5 years";"dry";"No designation";1
240;4315;3;"Luxury";"Cavit";"red";"7 Perc";"4 years";"semi-sweet";"DOCG";0
240;4315;4;"Luxury";"La-Vis";"white";"5.5 Perc";"3 years";"sweet";"DOC";0
240;4316;1;"Popular";"Mezzacorona";"red";"12 Perc";"1 year";"sweet";"DOC";0
240;4316;2;"Premium";"La-Vis";"red";"7 Perc";"5+ years";"semi-sweet";"IGT";0
240;4316;3;"Popular";"La-Vis";"rose";"18 Perc";"3 years";"semi-sweet";"IGT";1
240;4316;4;"Luxury";"Mezzacorona";"white";"12 Perc";"3 years";"dry";"IGT";0
240;4317;1;"Cheap";"Cavit";"rose";"12 Perc";"5+ years";"sweet";"IGT";1
240;4317;2;"Luxury";"La-Vis";"rose";"12 Perc";"4 years";"dry";"IGT";0
240;4317;3;"Luxury";"Cavit";"white";"7 Perc";"5+ years";"dry";"DOC";0
240;4317;4;"Luxury";"Mezzacorona";"rose";"7 Perc";"4 years";"dry";"No designation";0
240;4318;1;"Cheap";"Cavit";"rose";"5.5 Perc";"5 years";"sweet";"IGT";0
240;4318;2;"Luxury";"Toblino";"rose";"5.5 Perc";"5 years";"semi-sweet";"No designation";0
240;4318;3;"Cheap";"Toblino";"sparkling";"7 Perc";"5 years";"dry";"DOCG";0
240;4318;4;"Premium";"Cavit";"rose";"12 Perc";"3 years";"dry";"DOC";1
240;4319;1;"Popular";"La-Vis";"red";"12 Perc";"3 years";"dry";"IGT";0
240;4319;2;"Luxury";"Toblino";"sparkling";"18 Perc";"1 year";"sweet";"DOC";0
240;4319;3;"Popular";"La-Vis";"red";"5.5 Perc";"5+ years";"dry";"DOCG";1
240;4319;4;"Premium";"La-Vis";"white";"7 Perc";"2 years";"semi-dry";"IGT";0
240;4320;1;"Premium";"La-Vis";"rose";"12 Perc";"5+ years";"semi-dry";"DOCG";1
240;4320;2;"Premium";"La-Vis";"red";"5.5 Perc";"3 years";"dry";"No designation";0
240;4320;3;"Luxury";"La-Vis";"sparkling";"5.5 Perc";"3 years";"semi-sweet";"No designation";0
240;4320;4;"Popular";"Cavit";"red";"5.5 Perc";"1 year";"dry";"DOC";0
241;4321;1;"Luxury";"Cavit";"white";"18 Perc";"5+ years";"semi-sweet";"DOCG";0
241;4321;2;"Premium";"Toblino";"red";"7 Perc";"4 years";"dry";"DOCG";0
241;4321;3;"Cheap";"La-Vis";"sparkling";"18 Perc";"3 years";"sweet";"DOCG";1
241;4321;4;"Popular";"Toblino";"rose";"5.5 Perc";"2 years";"dry";"No designation";0
241;4322;1;"Cheap";"Toblino";"sparkling";"18 Perc";"3 years";"sweet";"DOCG";0
241;4322;2;"Popular";"La-Vis";"rose";"12 Perc";"2 years";"semi-sweet";"DOCG";1
241;4322;3;"Luxury";"La-Vis";"white";"7 Perc";"5+ years";"dry";"DOCG";0
241;4322;4;"Premium";"Toblino";"red";"18 Perc";"5+ years";"semi-sweet";"IGT";0
241;4323;1;"Cheap";"La-Vis";"sparkling";"18 Perc";"2 years";"semi-dry";"DOC";0
241;4323;2;"Luxury";"Mezzacorona";"white";"18 Perc";"5 years";"semi-dry";"No designation";0
241;4323;3;"Premium";"Toblino";"white";"5.5 Perc";"4 years";"dry";"No designation";0
241;4323;4;"Cheap";"La-Vis";"red";"5.5 Perc";"5+ years";"semi-sweet";"DOC";1
241;4324;1;"Luxury";"La-Vis";"white";"12 Perc";"2 years";"dry";"No designation";0
241;4324;2;"Cheap";"Mezzacorona";"sparkling";"12 Perc";"5+ years";"dry";"DOCG";0
241;4324;3;"Cheap";"Toblino";"sparkling";"12 Perc";"5 years";"dry";"No designation";0
241;4324;4;"Premium";"Cavit";"red";"5.5 Perc";"4 years";"dry";"IGT";1
241;4325;1;"Premium";"Cavit";"rose";"18 Perc";"1 year";"sweet";"DOCG";0
241;4325;2;"Popular";"Toblino";"sparkling";"12 Perc";"5 years";"dry";"IGT";0
241;4325;3;"Cheap";"Cavit";"white";"18 Perc";"2 years";"sweet";"DOC";1
241;4325;4;"Luxury";"Cavit";"red";"12 Perc";"3 years";"semi-sweet";"No designation";0
241;4326;1;"Popular";"Toblino";"red";"18 Perc";"2 years";"semi-dry";"IGT";0
241;4326;2;"Popular";"Toblino";"rose";"5.5 Perc";"2 years";"dry";"IGT";0
241;4326;3;"Luxury";"Toblino";"white";"5.5 Perc";"5+ years";"semi-sweet";"DOC";0
241;4326;4;"Luxury";"Toblino";"red";"18 Perc";"2 years";"sweet";"DOC";1
241;4327;1;"Cheap";"Cavit";"sparkling";"5.5 Perc";"3 years";"semi-sweet";"DOC";1
241;4327;2;"Luxury";"Cavit";"white";"12 Perc";"3 years";"dry";"DOCG";0
241;4327;3;"Premium";"Cavit";"sparkling";"18 Perc";"2 years";"dry";"No designation";0
241;4327;4;"Cheap";"Toblino";"white";"7 Perc";"3 years";"semi-sweet";"DOC";0
241;4328;1;"Luxury";"Toblino";"rose";"7 Perc";"1 year";"sweet";"IGT";0
241;4328;2;"Popular";"Cavit";"white";"7 Perc";"5 years";"semi-sweet";"DOCG";0
241;4328;3;"Luxury";"Mezzacorona";"rose";"7 Perc";"2 years";"sweet";"No designation";1
241;4328;4;"Cheap";"Cavit";"rose";"7 Perc";"2 years";"semi-dry";"DOC";0
241;4329;1;"Popular";"La-Vis";"sparkling";"5.5 Perc";"5+ years";"semi-dry";"DOCG";0
241;4329;2;"Luxury";"La-Vis";"sparkling";"5.5 Perc";"1 year";"dry";"DOC";0
241;4329;3;"Luxury";"La-Vis";"rose";"7 Perc";"1 year";"semi-sweet";"No designation";0
241;4329;4;"Cheap";"Mezzacorona";"rose";"12 Perc";"3 years";"semi-sweet";"DOCG";1
241;4330;1;"Popular";"Toblino";"sparkling";"18 Perc";"1 year";"semi-sweet";"No designation";0
241;4330;2;"Premium";"Toblino";"sparkling";"7 Perc";"4 years";"semi-dry";"DOCG";0
241;4330;3;"Popular";"Toblino";"rose";"7 Perc";"1 year";"semi-sweet";"IGT";1
241;4330;4;"Premium";"La-Vis";"red";"7 Perc";"5+ years";"sweet";"DOCG";0
241;4331;1;"Premium";"Cavit";"white";"18 Perc";"2 years";"semi-dry";"IGT";0
241;4331;2;"Luxury";"Cavit";"white";"12 Perc";"3 years";"semi-sweet";"IGT";1
241;4331;3;"Popular";"Cavit";"sparkling";"5.5 Perc";"5 years";"semi-sweet";"No designation";0
241;4331;4;"Luxury";"Toblino";"red";"5.5 Perc";"4 years";"dry";"DOCG";0
241;4332;1;"Luxury";"La-Vis";"white";"12 Perc";"1 year";"semi-dry";"DOC";0
241;4332;2;"Popular";"Toblino";"red";"18 Perc";"3 years";"semi-dry";"DOCG";0
241;4332;3;"Popular";"Mezzacorona";"red";"18 Perc";"2 years";"sweet";"No designation";1
241;4332;4;"Cheap";"La-Vis";"rose";"5.5 Perc";"5+ years";"semi-dry";"IGT";0
241;4333;1;"Popular";"Cavit";"rose";"18 Perc";"1 year";"dry";"No designation";1
241;4333;2;"Popular";"Mezzacorona";"sparkling";"5.5 Perc";"1 year";"semi-dry";"DOC";0
241;4333;3;"Premium";"Mezzacorona";"sparkling";"7 Perc";"1 year";"semi-dry";"No designation";0
241;4333;4;"Premium";"Toblino";"rose";"7 Perc";"4 years";"dry";"DOCG";0
241;4334;1;"Popular";"Toblino";"white";"5.5 Perc";"2 years";"sweet";"DOC";0
241;4334;2;"Popular";"Mezzacorona";"rose";"7 Perc";"4 years";"sweet";"DOC";1
241;4334;3;"Luxury";"La-Vis";"white";"12 Perc";"2 years";"semi-dry";"IGT";0
241;4334;4;"Popular";"Toblino";"red";"18 Perc";"5+ years";"dry";"IGT";0
241;4335;1;"Cheap";"Mezzacorona";"red";"18 Perc";"2 years";"dry";"No designation";0
241;4335;2;"Luxury";"La-Vis";"white";"12 Perc";"1 year";"semi-sweet";"DOC";0
241;4335;3;"Luxury";"Toblino";"rose";"7 Perc";"5+ years";"semi-dry";"DOCG";0
241;4335;4;"Popular";"La-Vis";"rose";"12 Perc";"3 years";"dry";"No designation";1
241;4336;1;"Luxury";"Mezzacorona";"white";"7 Perc";"1 year";"dry";"DOCG";0
241;4336;2;"Premium";"La-Vis";"rose";"5.5 Perc";"5 years";"semi-dry";"No designation";0
241;4336;3;"Popular";"Cavit";"sparkling";"18 Perc";"5+ years";"sweet";"No designation";0
241;4336;4;"Popular";"Toblino";"white";"12 Perc";"5 years";"semi-dry";"DOCG";1
241;4337;1;"Cheap";"Toblino";"sparkling";"12 Perc";"4 years";"sweet";"IGT";0
241;4337;2;"Cheap";"La-Vis";"rose";"5.5 Perc";"1 year";"sweet";"DOCG";1
241;4337;3;"Luxury";"Cavit";"red";"7 Perc";"5 years";"sweet";"IGT";0
241;4337;4;"Luxury";"Cavit";"rose";"7 Perc";"3 years";"semi-dry";"IGT";0
241;4338;1;"Premium";"Cavit";"red";"12 Perc";"2 years";"semi-sweet";"DOCG";0
241;4338;2;"Popular";"La-Vis";"white";"5.5 Perc";"2 years";"semi-sweet";"IGT";1
241;4338;3;"Luxury";"Mezzacorona";"white";"7 Perc";"4 years";"sweet";"DOC";0
241;4338;4;"Premium";"Cavit";"red";"5.5 Perc";"3 years";"semi-dry";"DOCG";0
242;4339;1;"Cheap";"Mezzacorona";"white";"12 Perc";"2 years";"dry";"DOC";1
242;4339;2;"Premium";"La-Vis";"white";"5.5 Perc";"4 years";"sweet";"DOCG";0
242;4339;3;"Cheap";"La-Vis";"rose";"5.5 Perc";"5 years";"semi-dry";"IGT";0
242;4339;4;"Premium";"Cavit";"white";"12 Perc";"1 year";"sweet";"DOC";0
242;4340;1;"Cheap";"La-Vis";"white";"18 Perc";"4 years";"sweet";"DOCG";0
242;4340;2;"Popular";"Toblino";"white";"7 Perc";"5+ years";"semi-dry";"DOCG";0
242;4340;3;"Premium";"Toblino";"rose";"5.5 Perc";"3 years";"dry";"No designation";1
242;4340;4;"Popular";"La-Vis";"white";"5.5 Perc";"1 year";"semi-sweet";"IGT";0
242;4341;1;"Popular";"Cavit";"white";"18 Perc";"3 years";"semi-sweet";"DOC";0
242;4341;2;"Premium";"Cavit";"rose";"12 Perc";"3 years";"semi-sweet";"IGT";1
242;4341;3;"Popular";"La-Vis";"white";"18 Perc";"5 years";"sweet";"DOC";0
242;4341;4;"Luxury";"Cavit";"sparkling";"7 Perc";"3 years";"semi-dry";"No designation";0
242;4342;1;"Luxury";"La-Vis";"white";"7 Perc";"3 years";"semi-dry";"DOCG";0
242;4342;2;"Popular";"Toblino";"red";"12 Perc";"5 years";"semi-sweet";"DOC";0
242;4342;3;"Premium";"Mezzacorona";"red";"18 Perc";"1 year";"semi-sweet";"No designation";0
242;4342;4;"Cheap";"Toblino";"sparkling";"12 Perc";"3 years";"sweet";"DOC";1
242;4343;1;"Premium";"Toblino";"rose";"18 Perc";"4 years";"semi-dry";"DOC";0
242;4343;2;"Luxury";"Toblino";"sparkling";"5.5 Perc";"2 years";"semi-dry";"IGT";0
242;4343;3;"Cheap";"Mezzacorona";"rose";"5.5 Perc";"4 years";"dry";"No designation";1
242;4343;4;"Premium";"Mezzacorona";"rose";"7 Perc";"3 years";"semi-sweet";"IGT";0
242;4344;1;"Popular";"Mezzacorona";"rose";"18 Perc";"5+ years";"semi-dry";"DOC";1
242;4344;2;"Luxury";"Cavit";"sparkling";"18 Perc";"1 year";"semi-dry";"DOCG";0
242;4344;3;"Premium";"Cavit";"sparkling";"12 Perc";"1 year";"semi-sweet";"DOCG";0
242;4344;4;"Premium";"La-Vis";"sparkling";"18 Perc";"2 years";"semi-sweet";"IGT";0
242;4345;1;"Luxury";"Cavit";"sparkling";"18 Perc";"2 years";"semi-sweet";"DOC";0
242;4345;2;"Cheap";"La-Vis";"white";"18 Perc";"2 years";"semi-dry";"IGT";0
242;4345;3;"Cheap";"Mezzacorona";"rose";"7 Perc";"5 years";"semi-dry";"DOCG";1
242;4345;4;"Cheap";"Mezzacorona";"white";"12 Perc";"5+ years";"sweet";"IGT";0
242;4346;1;"Luxury";"La-Vis";"sparkling";"5.5 Perc";"3 years";"semi-dry";"DOCG";0
242;4346;2;"Premium";"Toblino";"red";"12 Perc";"3 years";"semi-sweet";"DOC";1
242;4346;3;"Premium";"Cavit";"red";"5.5 Perc";"5 years";"semi-dry";"IGT";0
242;4346;4;"Cheap";"Toblino";"rose";"7 Perc";"3 years";"semi-dry";"No designation";0
242;4347;1;"Luxury";"Mezzacorona";"sparkling";"18 Perc";"1 year";"sweet";"No designation";1
242;4347;2;"Popular";"Toblino";"white";"7 Perc";"1 year";"dry";"No designation";0
242;4347;3;"Premium";"La-Vis";"white";"7 Perc";"1 year";"semi-dry";"No designation";0
242;4347;4;"Premium";"La-Vis";"red";"7 Perc";"3 years";"sweet";"IGT";0
242;4348;1;"Luxury";"Mezzacorona";"red";"7 Perc";"5 years";"semi-dry";"IGT";0
242;4348;2;"Cheap";"Toblino";"rose";"12 Perc";"5+ years";"dry";"DOCG";1
242;4348;3;"Luxury";"La-Vis";"white";"18 Perc";"2 years";"dry";"DOCG";0
242;4348;4;"Cheap";"La-Vis";"sparkling";"5.5 Perc";"1 year";"semi-sweet";"DOC";0
242;4349;1;"Luxury";"La-Vis";"sparkling";"12 Perc";"5 years";"semi-dry";"No designation";0
242;4349;2;"Luxury";"La-Vis";"rose";"7 Perc";"3 years";"sweet";"DOC";0
242;4349;3;"Cheap";"Toblino";"rose";"12 Perc";"4 years";"semi-sweet";"No designation";1
242;4349;4;"Popular";"Cavit";"red";"18 Perc";"1 year";"sweet";"No designation";0
242;4350;1;"Popular";"La-Vis";"red";"5.5 Perc";"3 years";"semi-dry";"DOC";0
242;4350;2;"Popular";"La-Vis";"sparkling";"7 Perc";"5 years";"semi-dry";"No designation";0
242;4350;3;"Cheap";"La-Vis";"rose";"7 Perc";"1 year";"sweet";"DOCG";0
242;4350;4;"Cheap";"Cavit";"white";"12 Perc";"3 years";"sweet";"DOC";1
242;4351;1;"Luxury";"Toblino";"white";"5.5 Perc";"1 year";"semi-dry";"DOCG";0
242;4351;2;"Luxury";"La-Vis";"sparkling";"18 Perc";"5 years";"semi-sweet";"DOCG";0
242;4351;3;"Cheap";"Cavit";"red";"7 Perc";"2 years";"semi-sweet";"No designation";0
242;4351;4;"Cheap";"Mezzacorona";"sparkling";"7 Perc";"4 years";"semi-dry";"IGT";1
242;4352;1;"Premium";"Mezzacorona";"rose";"12 Perc";"2 years";"sweet";"DOC";1
242;4352;2;"Popular";"Cavit";"red";"5.5 Perc";"4 years";"semi-sweet";"DOCG";0
242;4352;3;"Luxury";"Toblino";"rose";"7 Perc";"5 years";"semi-dry";"No designation";0
242;4352;4;"Popular";"Toblino";"sparkling";"18 Perc";"1 year";"semi-sweet";"DOCG";0
242;4353;1;"Luxury";"Cavit";"rose";"12 Perc";"5+ years";"sweet";"DOC";0
242;4353;2;"Luxury";"Cavit";"red";"12 Perc";"4 years";"semi-dry";"DOCG";0
